14143,48321
38230,27980
50671,31560
37623,12949
10898,38602
37018,9403
771,51947
33801,47055
14149,13092
38827,33999
15456,48129
46695,4521
43669,9403
47680,1084
52711,30923
52790,9403
39230,36923
36926,35338
15142,40850
6194,26805
16823,28209
19777,13587
45919,36923
13932,3924
2811,22129
21393,47379
27039,43313
42298,26634
49937,25655
40087,44790
11866,48345
26639,17162
34930,17934
44448,41144
6267,22579
5706,51947
8173,50946
7000,26486
2168,9403
40544,28637
34538,35338
35257,8937
40896,9403
3521,3522
51173,51174
17352,43737
42299,34052
26412,29090
11319,29627
22714,35338
1619,51947
8748,23811
18518,11490
4997,48345
20064,36923
6336,35338
40786,22129
43265,51947
38202,35338
37513,29433
21654,28383
5909,26967
30651,4687
29061,51667
47400,25636
19176,15679
30624,9764
25432,43313
51816,20720
19137,19138
51906,17779
24387,36923
14565,30779
39353,12949
38654,36650
38654,22138
38654,19922
22951,48345
44819,48345
20797,40064
15635,8791
36773,36923
16738,22129
2249,8791
27623,22129
3024,22129
4888,22129
24334,22129
18879,51947
23449,36923
33292,36923
48948,26634
13789,42515
19446,36923
2043,38358
10295,26049
46922,48345
39656,48345
50679,48345
28933,48345
51389,1129
46147,48345
8891,48345
45650,48345
51173,48345
37583,37584
12368,51947
1664,36923
8171,40908
50929,9403
39287,48345
4892,36170
4892,38616
19449,22879
34363,48795
13124,29083
44009,43253
15854,48345
52531,46316
23123,49679
21206,36923
45871,36923
48436,36923
38273,3641
42954,36923
30320,36923
31119,20002
31119,31836
31119,33985
31119,43992
31119,8773
31119,7180
31119,30757
31119,4210
31119,20846
31119,23060
32897,36923
12338,32272
10818,9723
11495,48345
33291,48345
32807,48345
1306,48345
13571,48345
20524,48345
41928,48345
183,48345
16276,48345
37362,30055
52532,1468
29747,36923
27117,5862
1502,44841
27117,12949
17010,48345
29924,12685
34400,9653
45795,48345
31948,31225
31907,48345
31907,48345
25119,5345
29476,48345
32531,35300
47663,23811
3931,36923
23022,42877
4942,28016
14795,37811
36346,36923
9164,21955
39317,22823
20006,31948
50847,48345
11096,31948
1181,9231
31272,28868
44377,31948
31272,53020
12270,48345
13871,5094
45847,52489
45847,52489
12988,7320
23338,36923
7818,13092
35306,36923
49664,3030
28849,36923
22183,35338
21301,35338
47363,48345
19043,37937
9867,11157
19043,26488
9478,11157
24628,11157
8960,11157
31970,11157
11729,11157
51081,11157
30040,11157
21152,48345
49561,11157
28872,11157
21152,18873
21152,9619
21152,31436
13811,11157
25173,10284
47363,29419
47363,149
21152,43243
21152,12451
12586,35338
41994,35338
28586,4898
4275,4898
20241,4898
52832,4898
45813,4898
10919,4898
7582,4898
34367,4898
1762,22129
41132,9403
48329,51185
33567,51648
36720,36721
32821,17028
8116,36923
31272,3030
31272,43040
31272,48345
31272,48345
31272,11490
31272,12949
42286,35829
35891,41199
52981,27599
44030,51947
35927,36923
20726,14581
52221,36923
692,19014
37482,36923
42789,11935
37211,12632
38045,35338
19306,35338
7556,35338
18101,44110
46837,48345
30992,43816
3754,9270
45819,12949
5348,35338
37676,28814
47695,2485
441,200
23144,11418
47867,10432
34664,40819
10302,26634
48491,50333
20341,26634
42243,9403
46273,48345
31119,34281
31119,14389
31119,44506
31119,1849
31119,30896
31119,32567
19930,48345
17409,37879
37205,18185
17409,37879
17409,37879
17409,37879
31272,48345
31272,48345
31272,3030
31272,38127
31272,43110
50812,3346
38095,3720
44124,23811
33202,1787
40875,28264
11125,22129
27959,11157
13837,11157
35389,11157
41312,11157
24348,11157
7448,11157
2512,11157
28705,11157
16354,11157
47189,11157
33050,11157
32941,11157
25543,11157
5637,11157
32240,11157
9703,11157
46675,11157
22124,11157
11895,11157
13729,3753
33319,35861
49251,26805
12130,28854
20789,36923
48428,36923
12338,27127
36319,36923
34392,36923
27362,48345
31386,48345
27117,10284
27117,48345
8657,38529
8657,18012
8657,38792
8657,39843
23914,48345
23914,48345
38196,3030
42767,12949
18254,48345
871,48345
6857,48345
42767,4628
38196,14480
6857,13183
18254,11490
16990,32871
16990,20307
38550,12640
35829,48345
19500,42763
19973,34406
6510,48345
26224,25990
23913,12949
29609,17325
8310,18741
4641,32233
7402,48345
21774,25771
49651,12949
28849,36923
31245,52707
36864,35338
52662,35338
9914,5831
40377,41936
36803,36923
39287,48345
27288,36923
23397,48387
7946,36923
24850,14581
31509,14581
30534,23305
46064,35338
21658,14581
36856,14119
29633,36923
26352,18041
33406,22129
24614,882
46590,36923
38434,48345
26966,28854
52904,48345
15827,36923
45372,10775
22429,36923
12140,51947
6641,48345
17162,40532
18853,48566
6915,23236
9092,18370
20341,26634
19043,43149
19043,30340
47363,29969
19043,40685
38095,30154
47363,23816
14097,22129
44596,51174
47406,47324
32744,28599
37154,18185
31282,27627
34363,3992
14607,35338
19047,34624
13371,48345
48795,16708
10934,47555
30738,11725
48531,14154
18243,51947
52800,5891
10756,33487
34578,22129
32695,5891
22724,22129
35621,41295
2674,34333
12823,22129
47481,11490
39395,25419
13193,904
3570,10559
49937,5498
39436,35338
15454,35338
22358,35338
8878,35338
4421,35338
31974,35338
8224,35338
37488,43059
21052,35338
47957,7778
4997,48345
37615,51947
7074,35338
41086,4732
48849,22129
23555,45040
32522,12949
46277,27579
5755,19956
45039,14581
31199,51947
43262,7291
43748,14581
37170,35338
42330,44841
416,12949
21623,43110
10515,6110
18622,38654
3446,26789
21750,9403
20497,44790
4997,27120
32343,1154
42695,29549
19147,22129
38188,48345
43868,48345
34903,48345
7327,48345
39656,48345
40044,48345
39562,36923
4892,36170
236,36923
18111,48345
42725,12949
31335,36923
28676,22129
1054,36923
47490,6982
21355,36923
40564,28393
14081,43123
17706,3828
50844,23811
17228,22129
42926,51947
12355,22129
6440,22129
22532,17396
7579,5891
3016,22129
716,12602
51489,12602
2908,22129
7009,23811
27226,19778
52199,38340
34959,22129
10159,22129
40916,14306
39720,22129
9128,51947
10458,36923
4206,22129
32216,53014
38373,16295
19898,46615
18240,9403
43969,22129
11222,22362
42132,22129
34548,22129
23756,51947
18790,22129
21893,22129
32527,12949
45545,36923
13108,22129
46083,22129
47211,18370
34548,22129
43713,21500
10592,22129
14524,35063
25703,22129
36905,22129
29811,23480
29811,51925
7329,22129
45545,36923
14717,50582
28838,99
43235,35209
6571,22129
338,12949
2873,22129
44228,48345
5727,43313
4155,22129
51801,5243
51801,5243
34841,22129
21893,22129
21893,22129
26407,22129
5352,36923
4289,16375
16905,23811
48817,35063
43153,51947
38332,22129
39170,48345
50203,51947
14880,12538
30418,12538
44523,36923
810,25636
21005,30413
34478,16488
29916,16488
45652,36923
6662,48345
51588,36534
51588,30312
34276,40126
34276,20149
1894,1895
22162,36923
6441,12949
14274,10844
7921,48345
38543,48345
30272,3323
49593,18057
39770,17361
28494,48345
42290,48345
51219,48345
35524,25359
31948,13284
31948,35390
32055,38270
18103,16455
17963,1179
18103,44903
12025,12026
1664,36923
50738,48345
38757,48345
4530,48345
1042,48345
9936,48345
45898,48345
4727,48345
21977,48345
48687,48345
30760,36110
2014,48345
38055,48345
19012,48345
23475,48345
39696,48345
43726,48345
32743,48345
8657,13859
31907,48345
31907,48345
25119,48345
871,34330
38196,48345
6857,48345
42767,48345
18254,13224
871,17866
18254,29758
38196,10284
6857,51652
42767,9403
871,40678
18254,9403
42767,43161
38196,41586
6857,33470
18254,16065
871,45177
38196,7546
42767,51444
6857,17218
18254,48345
871,27950
42767,28286
38196,16356
18254,37527
29476,12949
27117,12949
8657,36925
44609,2042
44609,43127
23020,12949
46074,23068
46074,36209
11014,48345
16452,41041
16452,5535
16452,2045
16452,39594
43612,33800
17683,12640
43736,48345
1851,9403
30777,48345
19500,42763
48626,48345
30096,12949
51575,48345
31272,11490
43833,48345
52551,25990
18462,31948
30973,31948
17947,40164
16881,31948
44126,31948
8356,34406
11870,34406
2489,31948
16458,48345
27639,3298
6158,18741
51263,36923
30558,22956
13626,46316
33982,43110
42323,48345
6601,12949
45852,48345
19637,35338
4598,36923
8840,35338
7593,35338
29195,13092
22018,7193
17735,17736
33159,50137
49651,8963
30293,35338
45305,35338
30293,35338
19975,36923
45499,45500
41833,51947
47984,43923
28201,14961
35908,44925
11511,10284
30410,25328
30410,25328
8638,28643
53195,35338
23124,35338
28369,35338
23419,35338
36346,36923
6040,41347
39952,36273
33640,36923
14682,36442
31556,46316
11825,35338
21152,29213
25173,12949
19043,30965
21152,44519
38095,50174
38095,48034
38095,7754
1247,22129
14943,3030
11375,3030
4539,3030
17413,3030
40680,48980
49333,6605
29562,51947
3940,25419
44300,3030
34788,30994
6182,48345
48456,37506
33283,4739
13400,36923
21370,36923
18941,9653
25109,51947
48393,539
26740,35063
14698,22129
40338,36430
6215,35338
35375,46316
37568,35338
53195,35338
20066,35338
36183,11157
52732,11157
47387,11157
36151,11157
15329,11157
26678,11157
754,11157
49664,11157
28033,11157
11313,11157
26461,11157
47363,38519
47363,35294
19043,40537
19043,36223
21152,6369
21152,5845
47363,48345
21152,2921
47363,22648
21152,48345
47363,29516
19043,2768
21152,3632
21152,39464
21152,16861
21152,34660
21152,21912
47363,44702
47363,33098
38095,50989
21152,49296
38095,2209
21152,48345
38095,43110
25173,12949
21152,26664
19043,6165
47363,29255
47363,27250
38095,31923
3641,38095
29791,38095
20278,38095
20452,38095
19239,38095
38095,37680
3754,36923
9977,27159
9977,27159
19918,48062
2782,6369
30847,11490
4528,36923
34618,35397
19557,48345
45911,22129
48737,4521
26618,35338
27895,35338
41765,35338
21411,35338
37853,35338
18799,35338
29663,4739
17403,35338
21631,35338
44077,12176
44077,12176
46478,35338
648,35338
45443,10775
26785,36923
11922,5821
52003,23636
19678,46316
44876,38751
46837,12319
38045,35338
31869,48345
18526,48345
22873,48345
53182,6041
20781,13092
49888,35338
41343,35338
20355,21460
45791,18956
45791,44893
29232,22129
15774,48345
46837,36463
46837,46048
46837,45597
51806,5891
17897,22252
47695,48345
21718,4800
7584,50506
43553,48345
24340,560
11390,48345
10875,48345
29348,45046
32249,26486
32369,28393
41491,36923
53213,46316
17027,26911
23271,48345
41207,23792
7640,36923
37812,30716
11536,51947
34414,27421
21480,15867
30624,51947
25108,42074
42926,51947
37465,22129
38074,24859
46283,35100
34363,5865
19829,51947
40804,28317
12691,36923
23772,31170
10916,11157
50969,11157
39752,11157
13808,11157
51618,11157
40603,11157
39695,11157
28057,11157
30816,11157
14744,11157
31167,11157
37279,50896
37279,12649
46748,35063
15630,36923
32355,22129
8353,22129
50455,22129
33132,36923
25165,22129
48585,22362
47686,39450
9215,51947
20953,6569
11866,48345
22729,36923
11061,36923
36754,38860
17558,48345
51232,9403
16370,39234
36777,25636
35985,23811
34694,36923
50914,19122
47226,22129
14166,25449
22651,35338
5909,36923
13065,19225
19277,35338
5920,14581
20688,17834
989,13272
24190,43059
16107,44790
27286,49565
52861,42056
47112,22129
13402,5891
19435,35338
2381,17789
32077,10834
31187,31918
31187,13553
31187,24693
31187,8631
31187,15215
31187,17793
31187,130
31187,38532
31187,22432
31187,16297
31187,43413
31187,260
31187,16917
31187,17168
31187,10623
31187,38963
31187,46576
31187,26381
31187,42501
31187,18478
31187,52083
31187,31410
31187,15023
31187,21731
683,684
20823,36923
22468,48345
25204,48345
40168,48345
28011,48345
8962,35063
50188,31948
30478,48345
19043,49287
38095,43110
40593,27369
11002,17619
13389,22129
39081,27117
33275,27117
50787,27117
51431,9276
20223,36923
18605,13092
41028,17163
947,29391
6744,48345
6744,14581
4844,14581
30293,35338
10677,36923
16367,9403
42298,26634
30410,48345
30410,48345
30007,8657
21236,26486
32077,10834
48154,30413
33359,48345
34630,36923
46196,5442
34406,48345
20110,36923
26077,10284
52128,48345
36314,48345
19487,48345
42903,48345
41157,48345
23022,19596
13515,28016
11601,48345
31272,31312
16716,31948
29917,22568
4647,36923
8530,36923
18741,4631
771,51947
31541,46316
31541,14581
36754,38860
41414,30937
47024,48345
867,13092
5649,9403
2310,36923
36499,46336
24944,35338
21152,26805
21152,53316
47363,47111
19043,35258
19043,27610
49337,12949
45578,31690
5944,51561
133,14581
44128,36263
39376,42479
31272,29112
31272,12949
31272,5854
31272,9403
31272,40233
31272,9403
47421,47334
43496,22129
15741,35338
14452,35338
7556,35338
21853,35338
33125,44940
42897,42479
51559,35338
24142,35338
22191,35338
29579,39435
52314,31103
18751,48345
36091,36923
20507,9170
1732,36923
51566,51947
12111,51947
48892,22129
13729,9871
13729,9871
40786,51947
18243,31560
23756,51947
4083,22129
33494,26486
36274,9753
23199,36923
47400,36923
48436,36923
12338,50965
7000,26486
51219,25359
43644,19298
12993,23438
31948,22354
31948,32745
17587,7544
19208,48345
29476,6996
16990,24343
16990,13548
48442,43285
34564,21250
49636,31948
24541,42770
33892,45000
46981,35338
18532,12640
666,48345
27744,14581
1846,2169
10815,35338
7837,36923
37583,31170
7927,29433
2381,36285
32527,36923
14514,32943
22461,36923
38404,35772
47713,4450
2178,22129
28849,36923
41084,3030
53416,3030
33110,11418
26757,5440
28523,29159
37050,22129
36925,35338
50159,12877
51171,35338
49651,12949
275,9018
16651,35338
6979,35755
35664,35755
7227,31572
21152,7155
49337,12949
38095,34440
47363,37135
19043,3030
19043,4886
21393,47379
4309,7908
17838,48345
3346,23792
33986,36923
47038,44903
2649,33246
27464,34205
25108,42074
13369,48345
46118,9403
24342,35338
24342,35338
29588,7876
15221,51947
51204,22129
22024,35063
839,22129
47236,33240
30992,10063
1027,36923
36786,36787
18440,36923
48433,36923
41355,49678
48641,31934
50051,33467
8365,48345
14347,51947
42635,36923
42635,36923
28338,22129
14631,35338
11486,51175
34909,45888
39791,12949
17429,9403
14049,35338
681,29392
41181,44790
47842,53250
6260,36923
29190,33377
14682,40064
14682,40064
49657,22129
28678,22129
1437,8240
6314,51348
15149,9673
20597,35338
44156,35338
44156,35338
14565,46316
1249,42479
9266,52373
2236,25983
11266,12833
17653,41169
40923,18991
40923,20775
40923,20775
3756,35338
4511,33679
10788,35338
513,48345
24845,14581
34028,32444
8116,31170
35711,10284
32206,36923
31910,36489
21358,9403
4300,32062
28235,22129
45946,9403
5837,14464
936,937
41476,26486
22427,8937
2845,37799
16078,38827
45449,20488
50823,50339
26412,29090
9427,9403
49071,14581
11058,3176
11058,33487
45491,44790
9965,35338
53176,44940
13222,35338
20293,35338
48010,35338
20416,35338
50779,13933
4421,35338
43570,35338
5223,4521
42386,35338
26487,35338
17593,36923
13448,12538
18540,5811
12925,36923
18540,5811
14317,17619
53369,3099
22125,36923
47285,35338
34392,36923
19975,36923
43580,28741
34462,48345
34637,51947
44005,36923
49613,11490
27878,38616
27878,36623
27878,28927
11803,40825
29,36923
20110,36923
5055,48345
1468,1527
34269,40693
17872,10775
51219,48345
17681,48345
6411,48345
15478,2670
32055,3030
31948,36415
39193,23773
17814,48345
1732,36923
31948,48260
22095,48345
28636,48345
30333,48345
49171,48345
18678,48345
7328,48345
33007,48345
9232,48345
15253,48345
11289,48345
32055,24921
32055,42770
32055,36463
16232,19623
46332,48345
21277,48345
3003,48345
23335,48345
53082,48345
4164,48345
3528,48345
25777,48345
1709,48345
44222,48345
43583,48345
52353,48345
25925,48345
33990,48345
18254,33126
42767,47277
6857,48345
38196,32196
871,48345
38196,22975
42767,48345
18254,48345
871,17045
18254,3030
6857,52473
38196,3030
871,10489
6857,38316
38196,48345
42767,48647
42767,3030
18254,9403
38196,14186
53275,48345
871,39415
18254,11490
42767,9403
6857,20036
38196,3030
871,45334
42767,8963
18254,52461
6857,38244
38196,26221
18254,23742
42767,50657
871,46633
18254,31990
6857,10333
38196,24293
42767,44971
871,45865
18254,11490
6857,35789
38196,34094
42767,47893
871,33542
27117,27330
18254,26205
6857,38309
18254,11490
30132,51947
18254,11490
18254,11490
4564,19303
29476,22823
29476,48876
8657,41382
46596,46713
52035,13092
51431,35610
51431,46087
50812,49756
27117,27694
13673,48345
7514,11966
14682,25574
21370,36923
23382,36923
32131,48345
35968,44790
13334,31948
43404,48345
1181,45000
28739,31948
44378,12949
22964,48345
17221,25990
45624,490
21103,31948
16221,31948
18292,12949
18453,48345
49306,28848
5432,28848
539,4599
24234,48345
42342,35338
44609,28988
50481,48345
43909,35707
27993,37879
28849,28850
50122,4521
16345,42719
20965,33796
13403,35338
48797,35338
50152,46316
22825,35338
33186,14581
52248,35338
31272,30261
31272,12026
33878,8975
38259,47881
33878,32521
91,28317
50241,32169
4368,4369
539,52352
23535,28848
43003,28848
539,4025
539,53386
539,5759
539,26127
539,15548
28449,28848
539,42740
539,48889
539,30797
18962,28848
7101,28848
539,16073
539,46233
539,36405
9537,28848
40341,28848
539,52947
539,12240
34095,28848
539,25454
20769,28848
44644,28848
18388,28848
539,14549
539,1860
539,4261
17955,28848
539,30859
539,48345
539,32718
47800,28848
46944,13092
42317,46316
19137,36257
39925,36923
10090,35338
38113,48122
24538,22129
47686,39450
34153,20183
18029,14581
45578,31690
50302,28740
1572,48345
47984,18001
25013,48345
31139,48345
31139,14581
26713,14581
19980,35338
19992,34052
26484,14581
12451,24921
9619,3030
29419,3030
31436,3030
10615,51947
15322,46316
30322,35338
52833,21276
2464,20578
21590,48345
45791,48345
11701,25318
14717,19303
8762,24978
20223,36923
48906,5891
43982,34052
9423,9424
34363,15227
40781,2027
31496,47086
29983,9403
44608,9403
40781,33377
40781,48345
11920,44940
41236,41328
4387,1716
51076,36923
47515,19956
2469,36923
19258,36923
41491,36923
35363,36923
17657,36923
5553,46316
787,48345
43017,7853
38002,35338
27066,11761
12642,48345
43283,48345
11889,4176
149,43110
10509,23746
2782,37860
5250,39023
12445,35338
43576,35338
49065,35338
30492,35338
9606,48345
30051,48345
31442,36923
43821,8565
2446,8565
7495,8565
8490,8565
6040,41347
40306,8565
23082,8565
21406,8565
35221,8565
14517,8565
25131,8565
15568,48345
34160,8565
26032,8565
2694,8565
19541,8565
4658,8565
50096,8565
31629,40164
10605,48345
41954,23026
50278,48345
14682,40064
15704,14031
34255,35707
52621,26805
23235,25636
38045,35338
24519,48639
22678,42770
22678,42770
38045,35338
22114,35338
521,11835
35022,50475
5748,42496
4755,36923
19043,44871
49337,12949
38095,42731
47363,36263
49337,12949
47363,48345
38095,31296
49337,12949
21152,44369
50940,47334
21152,36172
37945,45713
19043,30664
47363,42295
19043,39568
19043,20170
47363,23275
19043,3482
21152,50169
38095,16902
47363,48345
34045,13094
38095,2201
8878,35338
28304,35338
49112,35338
5155,35338
19055,4521
30004,44940
3570,51947
46687,35338
50491,35338
50464,1898
7094,44903
15126,48345
25027,35338
21480,44790
39376,4176
8214,25376
19892,36923
48865,19192
28023,38654
35852,38654
52027,21464
11442,37833
44128,29681
25432,43313
12189,22129
37347,29433
48514,47039
49755,50333
45762,43110
26475,36923
45443,23792
46283,12949
44815,22129
22461,36285
21445,28393
23072,17396
40039,5891
44948,48345
44948,48345
2480,8895
26629,36923
28809,37108
46147,48345
28920,12949
14714,23811
17590,37257
715,20946
6513,26417
42085,51947
40234,20946
4051,45034
2080,48345
47267,48345
8061,30863
43216,4739
21576,35338
13729,9871
26319,9403
31036,19967
20946,7813
24583,26805
42515,48345
18117,22129
9215,51947
4260,35063
12315,32427
39476,28072
38139,12949
21219,24563
21255,50315
52358,29255
34375,48345
8697,48345
27117,12522
539,27462
12495,12949
25173,12949
9298,14542
9298,25616
9298,44337
9298,51270
9298,44277
9298,9087
9298,11220
9298,44700
9298,39543
9298,38199
9298,13152
9298,18536
47208,48345
46596,32847
9771,48345
29220,46316
32924,32925
539,6582
38390,51947
28985,12949
29213,8657
23305,30641
